id,meters,price,rooms,dealer,title,location,district
3YZSQ,48,280800,2,ŻagielDomSp.zo.o.,"Mieszkanie 2 pokoje, 48 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
41X9X,50,325000,3,InvestorNieruchomościFranchise,"Super mieszkanie pod wynajem/ do zamieszkania, bli","['Lublin', 'Czuby']",Czuby
41X3u,59.60,329900,3,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Czuby- 3 pokoje - do zamieszkania!,"['Lublin', 'Czuby']",Czuby
41VSo,29.35,205000,1,BiuroNieruchomościKWADRAT,Kawalerka na Czubach,"['Lublin', 'Czuby']",Czuby
41VSm,64,390000,2,BiuroNieruchomościKWADRAT,Mieszkanie 2 pokojowe 64m2 Wieniawa!,"['Lublin', 'Wieniawa']",Wieniawa
41VGn,49.76,Zapytajocenę,2,LUKsp.zo.o.SKA,Wieża Północna M18,"['Lublin', 'Czechów']",Czechów
41VGb,33.03,Zapytajocenę,2,LUKsp.zo.o.SKA,Wieża Południowa M20,"['Lublin', 'Czechów']",Czechów
41VFL,34.74,Zapytajocenę,2,LUKsp.zo.o.SKA,Wieża Północna M17,"['Lublin', 'Czechów']",Czechów
41VFC,44.89,Zapytajocenę,3,LUKsp.zo.o.SKA,Wieża Południowa M19,"['Lublin', 'Czechów']",Czechów
41VEs,33.04,Zapytajocenę,2,LUKsp.zo.o.SKA,Wieża Północna M16,"['Lublin', 'Czechów']",Czechów
41VDZ,46.47,Zapytajocenę,2,LUKsp.zo.o.SKA,Wieża Północna M15,"['Lublin', 'Czechów']",Czechów
41VDv,49.89,Zapytajocenę,3,LUKsp.zo.o.SKA,Wieża Południowa M18,"['Lublin', 'Czechów']",Czechów
41VDp,50.08,Zapytajocenę,1,LUKsp.zo.o.SKA,Wieża Północna L14,"['Lublin', 'Czechów']",Czechów
41VCu,34.74,Zapytajocenę,2,LUKsp.zo.o.SKA,Wieża Południowa M17,"['Lublin', 'Czechów']",Czechów
41VCr,33.56,Zapytajocenę,1,LUKsp.zo.o.SKA,Wieża Północna L13,"['Lublin', 'Czechów']",Czechów
3YBXi,61.08,279000,2,PółnocNieruchomościFranczyza,Inwestycyjne mieszkanie pod wynajem - centrum.,"['Lublin', 'Śródmieście']",Śródmieście
3YTsQ,72.60,399300,3,ŻagielDomSp.zo.o.,"Mieszkanie, 72,60 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTsM,72.60,413820,3,ŻagielDomSp.zo.o.,"Mieszkanie, 72,60 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTsE,48.70,284895,2,ŻagielDomSp.zo.o.,"Mieszkanie, 48,70 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTsv,48.70,284895,2,ŻagielDomSp.zo.o.,"Mieszkanie, 48,70 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTss,49,286650,2,ŻagielDomSp.zo.o.,"Mieszkanie, 49 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTs0,49,286650,2,ŻagielDomSp.zo.o.,"Mieszkanie, 49 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3Qiav,25.73,250000,1,GrupaOrzełNenckarski,"Luksusowa kawalerka w Centrum, ul. Plażowa 7","['Lublin', 'Śródmieście']",Śródmieście
3Qi9q,25.73,250000,1,GrupaOrzełNenckarski,"Luksusowa kawalerka w Centrum, ul. Plażowa 7","['Lublin', 'Śródmieście']",Śródmieście
3Qk00,62.02,309913,3,Login-HouseNieruchomości,Nowe mieszkanie blisko Zalewu Zemborzyckiego!,"['Lublin', 'lubelskie']",lubelskie
3YNsg,68.58,544000,3,LucasApartments,Super mieszkanie nowe osiedle wysoki standard,"['Lublin', 'Ponikwoda']",Ponikwoda
3YN7y,76,450000,4,SzymanekNieruchomościSp.zo.o.,"Mieszkanie, 76 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YLAg,67,350000,2,WGNBiuroNieruchomościLublin,"Mieszkanie, 67 m², Lublin","['Lublin', 'Śródmieście']",Śródmieście
3YLaE,74,720000,4,FRANCZEWSKANieruchomościs.c.,Luksusowe mieszkanie na Bazylianówce 90m2 4-pokoje,"['Lublin', 'Bazylianówka']",Bazylianówka
3YL5e,170,1050000,8,Lokum,"Mieszkanie, 170 m², Lublin","['Lublin', 'Kośminek']",Kośminek
3YKsI,98,650000,4,M-HOUSENieruchomości,"Mieszkanie dwupoziomowe o pow. 98m2, Lsm","['Lublin', 'LSM']",LSM
3YK1S,55.10,290000,2,BiuroNieruchomościKWADRAT,Mieszkanie z garażem,"['Lublin', 'Dziesiąta']",Dziesiąta
3OHqE,59.95,265000,3,Lokum,Mieszkanie idealne dla rodziny Lublin Dziesiąta,"['Lublin', 'Dziesiąta']",Dziesiąta
3VroI,71.62,389000,3,Lokum,"Lublin, Nowy Świat,stan deweloperski","['Lublin', 'Dziesiąta']",Dziesiąta
3YIeM,35.87,215220,2,CLIVUSNieruchomości,Ostatnie wolne mieszkania w okol. Centrum ! Okazja,"['Lublin', 'Bronowice']",Bronowice
3YHu4,135.43,850000,5,FRANCZEWSKANieruchomościs.c.,Apartament w Centrum,"['Lublin', 'Centrum']",Centrum
3YHtS,71.34,399000,3,FRANCZEWSKANieruchomościs.c.,Mieszkanie w centrum,"['Lublin', 'Centrum']",Centrum
3YHtO,48.23,257000,3,FRANCZEWSKANieruchomościs.c.,Mieszkanie w centrum,"['Lublin', 'Centrum']",Centrum
3YFA4,110,330000,4,BiuroNieruchomościKWADRAT,2 mieszkania po remoncie - 65 m2 i 45 m2,"['Lublin', 'Bronowice']",Bronowice
3YFsg,111,666000,4,M-HOUSENieruchomości,Dwupoziomowe mieszkanie 111m2 przy al.Sikorskiego,"['Lublin', 'Wieniawa']",Wieniawa
424yE,106,541500,4,Ofertaprywatna,Komfortowe dwupoziomowe Czuby możliwy podział na2,"['Lublin', 'Czuby']",Czuby
4211c,48,326000,2,HERMESHOUSE,"Czuby, 2 pokoje.","['Lublin', 'Czuby']",Czuby
420Zt,48.80,180000,2,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Lublin-2 pokoje-Pełna własność-Okazja!,"['Lublin', 'Zadębie']",Zadębie
40UMd,59.05,330000,3,BIGCITYBROKER,"3 Pokoje, Ul. Mazowiecka, Tesco, 59 Mkw","['Lublin', 'Węglin']",Węglin
420Lz,82.60,484000,4,BiuroNieruchomościANMAMagdalenaStaniszewska,"Mieszkanie, 82,60 m², Lublin","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
420jQ,48.18,250536,2,ASNIERUCHOMOŚCIAndrzejSterniewski,Nowe mieszkanie na Felinie!,"['Lublin', 'Felin']",Felin
420jN,65.01,341302.50,3,ASNIERUCHOMOŚCIAndrzejSterniewski,Nowe mieszkanie na Felinie!,"['Lublin', 'Felin']",Felin
420jK,61.30,315695,3,ASNIERUCHOMOŚCIAndrzejSterniewski,Nowe mieszkanie na Felinie!,"['Lublin', 'Felin']",Felin
420jE,51.36,272208,2,ASNIERUCHOMOŚCIAndrzejSterniewski,Nowe mieszkanie 2 pokojowe z oddzielną kuchnią i d,"['Lublin', 'Felin']",Felin
420g6,66.40,379000,3,4tepiętro,"3 pokojowe słoneczne mieszkanie po remoncie, Czuby","['Lublin', 'Czuby']",Czuby
420eT,104,649000,3,WMNieruchomości,Mieszkanie Z Potencjałem I Mega Rozwiązanie!!!!,"['Lublin', 'Czuby']",Czuby
420eQ,111.68,569000,5,WMNieruchomości,Mieszkanie Z Ogromnym Potencjałem!!!!,"['Lublin', 'Czuby']",Czuby
420cW,60,369000,3,HomePartnerSp.zo.o.,"Mieszkanie, sprzedaż, 3 pokoje, Lublin, Czuby","['Lublin', 'Czuby']",Czuby
420cL,48.60,256000,2,OMEGAHOUSELublin,!!! Czechów Dolny 48m2 2 pokoje !!!,"['Czechów', 'Dolny']",Dolny
3JXhO,79,475000,4,Ofertaprywatna,Komfortowe mieszkanie na Sławinku z ogrodem,"['Lublin', 'Sławinek']",Sławinek
4207O,48.60,256000,3,OMEGAHOUSELublin,!!! Czechów Dolny 48m2 3 pok !!!,"['Czechów', 'Dolny']",Dolny
4206E,21.41,190000,1,Login-HouseNieruchomości,Kawalerka Na Kalinie,"['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
4205t,48.50,339000,2,HERMESHOUSE,"Czuby, do wprowadzenia!","['Lublin', 'Czuby']",Czuby
4200H,62,349000,3,Ofertaprywatna,MIeszkanie z garderobą - Czuby - Watykańska,"['Lublin', 'Czuby']",Czuby
41ZVa,69.40,420000,3,StrefaM,*Poręba*rozkładowe*do wejścia od zaraz*,"['Lublin', 'Czuby']",Czuby
41ZS2,48,304000,2,KancelariaFinansowaKrzysztofNieznaj,Mieszkanie Lsm - 2-3 pokoje. 600m od Politechniki!,"['Lublin', 'LSM']",LSM
41ZQ0,59,330000,3,SzymanekNieruchomościSp.zo.o.,Mieszkanie sprzedaż 3 pokoje Lublin Mazowiecka,"['Lublin', 'Czuby']",Czuby
41ZLG,78.56,Zapytajocenę,4,LUKsp.zo.o.SKA,Wieża Północna M79,"['Lublin', 'Czechów']",Czechów
41ZLy,102.51,Zapytajocenę,5,LUKsp.zo.o.SKA,Wieża Północna M78,"['Lublin', 'Czechów']",Czechów
41ZL8,113.08,Zapytajocenę,5,LUKsp.zo.o.SKA,Wieża Północna M77,"['Lublin', 'Czechów']",Czechów
41HnG,36.30,263000,2,Ofertaprywatna,"BEZPOŚREDNIO - Mieszkanie 2 pokoje, LSM, 1 piętro","['Lublin', 'Centrum']",Centrum
41QTM,76,519000,4,Ofertaprywatna,4 pokojowe mieszkanie w idealnej lokalizacji. LSM,"['Lublin', 'lubelskie']",lubelskie
42gWG,33.11,259000,1,Arena,Komfortowa kawalerka w centrum - Piłsudskiego,"['Lublin', 'Centrum']",Centrum
41agM,50.04,277000,3,RoyalNieruchomości,Mieszkanie 3- pokojowe na sprzedaż przy ul. Okrzei,"['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
42gSr,72,340000,4,StrefaM,*4 pokoje*rozkładowe*dwustronne*inwestycja*,"['Lublin', 'Bronowice']",Bronowice
41yLF,35.99,199200,2,Ofertaprywatna,"2 pokoje, Czechów, Lublin, Koncertowa","['Lublin', 'Czechów']",Czechów
42gJk,62.80,317000,3,InvestorNieruchomościFranchise,"Duże, przestronne mieszkanie, dzielnica Czuby, Lub","['Lublin', 'Czuby']",Czuby
42gJh,50,309000,2,InvestorNieruchomościFranchise,"Super mieszkanie na Czubach, os. Skarpa. Idealne d","['Lublin', 'Czuby']",Czuby
42gJd,46.60,280000,2,InvestorNieruchomościFranchise,"Mieszkanie 2-pokojowe na Wieniawie, super lokaliza","['Lublin', 'Wieniawa']",Wieniawa
42gHZ,56.49,345000,2,BiuroNieruchomościARKADIA,Atrakcyjne mieszkanie na Czubach blisko lasu,"['Lublin', 'Czuby']",Czuby
41yOS,51.71,369998,2,Ofertaprywatna,"Nowe mieszkanie 51,71m2 na ul. Paganiniego Czechów","['Lublin', 'lubelskie']",lubelskie
42gs0,48.50,279000,2,4tepiętro,"Czuby, Różana, 2 pokoje, 48m2, od zaraz!","['Lublin', 'Czuby']",Czuby
421RW,57.50,319000,2,Ofertaprywatna,"2-pokojowe mieszkanie, 57,5 m2, super lokalizacja","['Lublin', 'Czuby']",Czuby
3KsX2,100,799000,3,Ofertaprywatna,Luksusowy apartament 100 m2 na prywatnym piętrze,"['Lublin', 'LSM']",LSM
42gnc,49,180000,2,HomeBrokerS.A.,"Mieszkanie, 49 m², Lublin","['Lublin', 'Dziesiąta']",Dziesiąta
42giz,44.84,260072,2,3KLUCZEs.c.,"Mieszkanie, 44,84 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42giy,61.55,356990,3,3KLUCZEs.c.,"Mieszkanie, 61,55 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42gix,37.88,229174,2,3KLUCZEs.c.,"Mieszkanie, 37,88 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42gfU,62.20,325000,3,CapitalFinanseiNieruchomościKarolinaLato,"4 rozkładowe pokoje, os. Nałkowskich","['Lublin', 'lubelskie']",lubelskie
42gfA,101.95,799000,3,StrefaM,*centrum*apart*luksus*winda*,"['Lublin', 'Śródmieście']",Śródmieście
3Z1HV,68.15,365000,3,BWBROKERBiuroNieruchomościBartłomiejWolak,Klimatyczne 3 pokoje - Czuby os. Widok,"['Lublin', 'Czuby']",Czuby
42g6l,40,360000,2,Ofertaprywatna,Mieszkanie z tarasem w centrum miasta,"['Lublin', 'Śródmieście']",Śródmieście
42fWJ,47.20,275000,2,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Mieszkanie 2 pokojowe - Czechów Dolny,"['Czechów', 'Dolny']",Dolny
42fUX,63,333000,3,HomePartnerSp.zo.o.,Rozkładowe M4 - na zielonym os. Błonie [Czuby],"['Lublin', 'Czuby']",Czuby
3Z7de,72.45,414000,5,4tepiętro,Pięć słonecznych pokoi do wejścia na Wrotkowie.,"['Lublin', 'Wrotków']",Wrotków
3Z69C,60.69,279000,3,Lokum,"Bronowice, ul Pogodna, 3-4 pokoje.","['Lublin', 'Bronowice']",Bronowice
3Z3NK,61,329000,3,HERMESHOUSE,Przestronne 3 pokoje na Czubach!,"['Lublin', 'Czuby']",Czuby
3Z2gI,72,414000,5,WMNieruchomości,"Wrotków 5 pokoi, 72 mkw Okazja!!!","['Lublin', 'Wrotków']",Wrotków
3Z1DG,35.87,215220,2,WGNBiuroNieruchomościLublin,"Lublin, mieszkanie 35,87m2, winda, balkon. Nowe!","['Lublin', 'Bronowice']",Bronowice
3Z1DK,48.29,299398,2,WGNBiuroNieruchomościLublin,"Lublin, mieszkanie 48,29m2, winda, balkon. Nowe!","['Lublin', 'Bronowice']",Bronowice
3Z0k4,45.93,229000,2,HFBroker,"Mieszkanie, 45,93 m², Lublin","['Lublin', 'lubelskie']",lubelskie
3Z0iI,32.04,230000,2,4tepiętro,Mieszkanie 33m2 Do Wprowadzenia,"['Lublin', 'Dziesiąta']",Dziesiąta
3YZUg,74,421800,4,ŻagielDomSp.zo.o.,"Mieszkanie 4 pokoje, 74 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZU4,74,421800,4,ŻagielDomSp.zo.o.,"Mieszkanie 4 pokoje, 74 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZTV,70.30,400710,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pokoje, 70,3 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZTS,70.30,400710,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pokoje, 70,3 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZTu,70.20,400140,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pokoje, 70,2 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZTi,70.20,400140,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pokoje, 70,2 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZSY,68.30,389310,4,ŻagielDomSp.zo.o.,"Mieszkanie 4 pokoje, 68,3 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZSv,35.40,212400,2,ŻagielDomSp.zo.o.,"Mieszkanie 2 pokoje, 35,4m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZfm,87.38,480000,4,BiuroNieruchomościFACTOR,"Mieszkanie, 87,38 m², Lublin","['os.', 'Pogodna']",Pogodna
3YYPG,91.44,560000,5,4tepiętro,"Piękne 2 poziomowe mieszkanie, Sławinek","['Lublin', 'Sławinek']",Sławinek
3YXSI,81,399999,3,CLIVUSNieruchomości,Lublin Śródmieście Centrum Okazja ! Okopowa,"['Lublin', 'Centrum']",Centrum
3YTAk,51,298350,2,ŻagielDomSp.zo.o.,"Mieszkanie, 51 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTAc,49,286650,2,ŻagielDomSp.zo.o.,"Mieszkanie, 49 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTzG,48.70,284895,2,ŻagielDomSp.zo.o.,"Mieszkanie, 48,70 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTty,48.70,284895,2,ŻagielDomSp.zo.o.,"Mieszkanie, 48,70 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTta,49,286650,2,ŻagielDomSp.zo.o.,"Mieszkanie, 49 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3lxgM,73,435000,4,CLIVUSNieruchomości,"Lublin, Czuby ul. Jaspisowa","['Lublin', 'Czuby']",Czuby
3k86c,63,350000,3,Lokum,"Czuby, ul Hetmańska. piętro 1/4","['Lublin', 'Czuby']",Czuby
3jUhu,60.82,316264,3,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 60,82 m², Lublin","['Nowy', 'Kośminek']",Kośminek
3jhnk,63,349500,3,WMNieruchomości,"Mieszkanie, 63 m², Lublin","['Lublin', 'Czuby']",Czuby
3j1bY,55.44,349000,3,WMNieruchomości,"Mieszkanie, 55,44 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3iBZA,128,610000,4,BiuroNieruchomościKWADRAT,"Apartament o wysokim standardzie, 120 m2, Czechów","['Lublin', 'Czechów']",Czechów
3gFxG,135,877500,5,WronaRentals,"Mieszkanie, 135 m², Lublin","['Lublin', 'Centrum']",Centrum
3gnzk,62,418000,3,WMNieruchomości,"Mieszkanie, 62 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3g3uI,78.50,628000,3,BIGCITYBROKER,Wyjątkowe mieszkanie przy deptaku,"['Lublin', 'Śródmieście']",Śródmieście
3g3uK,94,700000,4,BIGCITYBROKER,Mieszkanie w kamienicy na deptaku,"['Lublin', 'Śródmieście']",Śródmieście
3fi8g,98.37,577150,3,Login-HouseNieruchomości,"Mieszkanie, 98,37 m², Lublin","['Stare', 'Miasto']",Miasto
3dufI,98.90,670000,4,HOME-TRADER,"Apartament, 4 pokoje, Lublin ul. Północna","['Lublin', 'Czechów']",Czechów
3aMlq,48,243000,3,INDEPRONIERUCHOMOŚCI,Okazja! Piękne i przytulne mieszkanie po remoncie,"['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
38Pye,108.89,750000,4,Lokum,"Komfort. mieszk. na Porębie,1 piętro, super widok.","['Lublin', 'Czuby']",Czuby
38F1g,104.90,445000,3,WMNieruchomości,"Mieszkanie, 104,90 m², Lublin","['Lublin', 'Sławinek']",Sławinek
37R8u,92,550000,3,INDEPRONIERUCHOMOŚCI,Piękne mieszkanie w zabytkowej kamienicy w centrum,"['Lublin', 'Śródmieście']",Śródmieście
30NHV,120,620000,4,ExpressHouse,"Mieszkanie, 120 m², Lublin","['Lublin', 'Wrotków']",Wrotków
35l3s,65.01,338052,3,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 65,01 m², Lublin","['Lublin', 'Felin']",Felin
32PHK,50,237000,2,INDEPRONIERUCHOMOŚCI,Mieszkanie 50m2 - idealne dla rodziny,"['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
31W68,72.20,324000,4,BiuroNieruchomościKleczkowskiSp.zo.o.,"Mieszkanie, 72,20 m², Lublin","['Lublin', 'Bronowice']",Bronowice
31z0G,97,739000,5,CapitalFinanseiNieruchomościKarolinaLato,Apartament w ścisłym centrum Lublina,"['Lublin', 'Śródmieście']",Śródmieście
2AgOv,165,645000,3,CLIVUSNieruchomości,"Mieszkanie, 165 m², Lublin","['Lublin', 'Węglinek']",Węglinek
2AgPG,95,370000,3,CLIVUSNieruchomości,"Mieszkanie, 95 m², Lublin","['Lublin', 'Węglinek']",Węglinek
2Yfm0,73,515000,3,CLIVUSNieruchomości,"Lublin, Czuby, Węglinek","['Lublin', 'Czuby']",Czuby
41QJM,67.56,512000,3,Ofertaprywatna,"Mieszkanie sprzedaż 67,56 m2 Lublin ul. Wróbla","['Lublin', 'Węglinek']",Węglinek
3Voeo,40.99,247989.50,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 41m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vo7e,74.67,459220.50,4,4tepiętro,"Nowe mieszkanie, 4P, 75m2, balkon 27m2, Czuby","['Lublin', 'Węglinek']",Węglinek
3VnY4,51.64,304676,3,4tepiętro,"Nowe mieszkanie, 3P +Ak, 52m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3VnNe,59.14,348926,3,4tepiętro,"Nowe mieszkanie, 3P+K, 59m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3VnNa,59.14,348926,3,4tepiętro,"Nowe mieszkanie, 3P+K, 59m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3VnE8,37.15,224757.50,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 37m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vnuo,44.29,267954.50,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 44m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3VlRy,95.62,450000,3,Arena,Trzypokojowe mieszkanie na Wieniawie!,"['Lublin', 'Wieniawa']",Wieniawa
3VjWm,48,297000,2,HomeBrokerS.A.,"Mieszkanie, 48 m², Lublin","['Lublin', 'Czuby']",Czuby
3VjuM,41.98,253979,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 42m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vjnu,59.90,353410,3,4tepiętro,"Nowe mieszkanie, 3 pokoje, 48m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3VjnC,59.90,353410,3,4tepiętro,"Nowe mieszkanie, 3 pokoje, 48m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vjnm,27.03,163531.50,1,4tepiętro,"Nowe mieszkanie, kawalerka, 27m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vjnq,36.30,219615,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 36m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vjhu,59.90,353410,3,4tepiętro,"Nowe mieszkanie, 3 pokoje, 60m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vjhq,59.90,353410,3,4tepiętro,"Nowe mieszkanie, 3 pokoje, 60m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vj1y,37.88,229174,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 38m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vj1C,37.88,229174,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 38m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
3Vj1q,48.24,291852,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 48m2, garderoba, Czuby","['Lublin', 'Węglinek']",Węglinek
3Vj1m,48.24,291852,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 48m2, garderoba, Czuby","['Lublin', 'Węglinek']",Węglinek
3ViZi,52.33,279000,3,FreedomNieruchomościFranczyza,Nowe mieszkanie z 2019 r. stan deweloperski Lublin,"['Lublin', 'Bronowice']",Bronowice
3ViW6,28.63,173211.50,1,4tepiętro,"Nowe, kawalerka, 29m2, ogródek 41m2, Czuby","['Lublin', 'Węglinek']",Węglinek
3ViQ0,111,610000,5,PrestigeBroker,Mieszkanie Dwupoziomowe 111Mkw W Centrum Z Grażem,"['Lublin', 'Śródmieście']",Śródmieście
3ViNV,39.28,237644,2,4tepiętro,"Nowe mieszkanie, 2 pokoje, 39m2, Czuby, Lublin","['Lublin', 'Węglinek']",Węglinek
40UOx,58,320000,4,BiuroNieruchomościKWADRAT,Rozkładowe 4 pokoje na Czechowie,"['Lublin', 'Czechów']",Czechów
3VJZG,69.16,519000,3,ExpressHouse,Zamieszkaj przy Ogrodzie Saskim !,"['Lublin', 'Wieniawa']",Wieniawa
3Ki4v,63,415000,3,Ofertaprywatna,"Nowe osiedle Wrotków, 1 Piętro! miejsce postojowe!","['Lublin', 'Wrotków']",Wrotków
416Lb,73.30,389000,4,Ofertaprywatna,"4-pokojowe, do wprowadzenia + piwnica","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
4236n,54.20,325000,3,ASNIERUCHOMOŚCIAndrzejSterniewski,Mieszkanie 3-pokojowe przy Czeremchowej,"['Rogatka', 'Warszawska']",Warszawska
4116R,39.90,224000,2,Ofertaprywatna,"Mieszkanie 39,9 m2 i 45.82m2 Kwarcowa, Gęsia,","['Lublin', 'Czuby']",Czuby
4231S,30,230000,1,BiuroNieruchomościKWADRAT,Nowoczesna kawalerka blok 2012 do wejścia!,"['Lublin', 'Dziesiąta']",Dziesiąta
4231Q,59.70,340000,4,BiuroNieruchomościKWADRAT,Mieszkanie 4 pokoje Czuby,"['Lublin', 'Czuby']",Czuby
41Xod,112,660000,5,MGNieruchomości,Atrakcyjne mieszkanie Wrotków!,"['Lublin', 'Wrotków']",Wrotków
422PC,55,258500,3,CLIVUSNieruchomości,"Lubin, Czuby Węglinek - Okazja - Nowe Budownictwo","['Lublin', 'Czuby']",Czuby
422Et,47,315000,2,CLIVUSNieruchomości,Lublin ul. Czechowska,"['Lublin', 'Śródmieście']",Śródmieście
422Eh,48.40,283000,3,geoDOMNieruchomości,Idealna inwestycja pod wynajem,"['Lublin', 'LSM']",LSM
422Eg,62.73,297000,3,geoDOMNieruchomości,Trzypokojowe w cichej okolicy.,"['Lublin', 'Felin']",Felin
4227H,30,230000,1,Ofertaprywatna,kawalerka atrakcyjna Dunikowskiego,"['Lublin', 'Dziesiąta']",Dziesiąta
4226C,47.80,280000,2,Ofertaprywatna,"Czuby 47,8 m2, 2 pokoje + piwnica - do remontu","['Lublin', 'Czuby']",Czuby
4225w,68.50,389000,3,BIGCITYBROKER,Mieszkanie 3-pokojowe Czuby,"['Lublin', 'Czuby']",Czuby
3Txzm,60,329999,3,PółnocNieruchomościFranczyza,Rozkładowe mieszkanie na Czechowie,"['Lublin', 'Czechów']",Czechów
41eVc,62.30,327000,4,PółnocNieruchomościFranczyza,4 pokoje na Czechowie!,"['Czechów', 'Dolny']",Dolny
421RB,64,398000,3,Ofertaprywatna,"Mieszkanie 3-pokojowe, os. Bazylianówka, Lublin","['Lublin', 'Bazylianówka']",Bazylianówka
421BL,53.30,330000,3,InvestorNieruchomościFranchise,"Mieszkanie w Lublinie na Lsm, super lokalizacja, p","['Lublin', 'LSM']",LSM
421kY,48,310000,3,WMNieruchomości,Mieszkanie sprzedaż 48 m2 3 pokoje Bronowice,"['Lublin', 'Bronowice']",Bronowice
421kN,47.80,329000,2,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Czuby-osiedle Poręba-2 pokoje-do zamieszkania!,"['Lublin', 'Czuby']",Czuby
421f6,49.10,328000,3,LublinHouseSp.zo.o.,"Lublin, Czuby, os. Skarpa","['Lublin', 'Czuby']",Czuby
421e7,48,328000,3,LublinHouseSp.zo.o.,"Lublin, Czuby, os. Błonie","['Lublin', 'Czuby']",Czuby
421bP,91.70,680000,6,LubelskieMieszkania,2 poziomowy lokal użytkowy w centrum Lublina,"['Lublin', 'Śródmieście']",Śródmieście
3R2bO,970,3000000,>10,PrestigeBroker,"Mieszkanie, 970 m², Lublin","['Lublin', 'Centrum']",Centrum
3QYTO,65.01,338052,3,3KLUCZEs.c.,"Mieszkanie, 65,01 m², Lublin","['Lublin', 'Felin']",Felin
3QYTG,48.18,257763,2,3KLUCZEs.c.,"Mieszkanie, 48,18 m², Lublin","['Lublin', 'Felin']",Felin
